audio,text
460-172359-0053.flac,AND THEN AND THEN WELL THAT'S JUST THE QUEER THING ABOUT THE MINING BUSINESS WHY SUDDEN AS A FLASH OF LIGHTNING IT SEEMED THE NEWS CAME OVER THE WIRE TO THE MARIPOSA NEWSPACKET THAT THEY HAD STRUCK A VEIN OF SILVER IN THE NORTHERN STAR AS THICK AS A SIDEWALK
460-172359-0054.flac,AND THAT THE STOCK HAD JUMPED TO SEVENTEEN DOLLARS A SHARE AND EVEN AT THAT YOU COULDN'T GET IT AND JEFF STOOD THERE FLUSHED AND HALF STAGGERED AGAINST THE MIRROR OF THE LITTLE SHOP WITH A BUNCH OF MINING SCRIP IN HIS HAND THAT WAS WORTH FORTY THOUSAND DOLLARS
460-172359-0055.flac,EXCITEMENT IT WAS ALL OVER THE TOWN IN A MINUTES
460-172359-0056.flac,AND IN LESS THAN NO TIME THERE WASN'T STANDING ROOM IN THE BARBER SHOP AND OVER IN SMITH'S HOTEL THEY HAD THREE EXTRA BARKEEPERS WORKING ON THE LAGER BEER PUMPS
460-172359-0057.flac,AND PEOPLE WERE JUST CLUTCHING FOR THEM THEN AT NIGHT THERE WAS A BIG OYSTER SUPPER IN SMITH'S CAFF WITH SPEECHES AND THE MARIPOSA BAND OUTSIDE AND THE QUEER THING WAS THAT THE VERY NEXT AFTERNOON WAS THE FUNERAL OF YOUNG FIZZLECHIP
460-172359-0058.flac,A PERFECT ILIAD WHILE HE WAS CLINGING TO HER THE WHOLE THING WAS IN THE CITY PAPERS A FEW DAYS AFTER WITH A PHOTOGRAPH OF JEFF TAKEN SPECIALLY AT ED MOORE'S STUDIO UPSTAIRS OVER NETLEY'S IT SHOWED JEFF SITTING AMONG PALM TREES AS ALL MINING MEN DO
460-172359-0059.flac,WITH ONE HAND ON HIS KNEE AND A DOG ONE OF THOSE REGULAR MINING DOGS AT HIS FEET AND A LOOK OF PIERCING INTELLIGENCE IN HIS FACE THAT WOULD EASILY ACCOUNT FOR FORTY THOUSAND DOLLARS I SAY THAT THE RECOGNITION MEANT A LOT TO JEFF FOR ITS OWN SAKE
460-172359-0060.flac,THAT UNLESS YOU HEAR ABOUT THEM SEPARATELY AND ONE BY ONE YOU CAN'T FOR A MOMENT UNDERSTAND WHAT THEY'RE LIKE
460-172359-0061.flac,ON HER HIGH STOOL WITH A STEEL CAP ON JABBING THE CONNECTING PLUGS IN AND OUT AS IF ELECTRICITY COST NOTHING WELL
460-172359-0062.flac,THERE WAS MYRA WHO TREATED LOVERS LIKE DOGS AND WOULD SLAP THEM ACROSS THE FACE WITH A BANANA SKIN TO SHOW HER UTTER INDEPENDENCE AND THERE WAS MISS CLEGHORN WHO WAS SALLOW AND WHO BOUGHT A FORTY CENT ANCIENT HISTORY TO IMPROVE HERSELF AND YET IF SHE'D HIT ANY MAN IN MARIPOSA WITH A BANANA SKIN
460-172359-0063.flac,HE'D HAVE HAD HER ARRESTED FOR ASSAULT MIND YOU I DON'T MEAN THAT MYRA WAS MERELY FLIPPANT AND WORTHLESS NOT AT ALL SHE WAS A GIRL WITH ANY AMOUNT OF TALENT YOU SHOULD HAVE HEARD HER RECITE THE RAVEN AT THE METHODIST SOCIAL SIMPLY GENIUS
460-172359-0064.flac,AND WHEN SHE ACTED PORTIA IN THE TRIAL SCENE OF THE MERCHANT OF VENICE AT THE HIGH SCHOOL CONCERT
460-172359-0065.flac,SO OF COURSE AS SOON AS JEFF MADE THE FORTUNE MYRA HAD HER RESIGNATION IN NEXT MORNING
460-172359-0066.flac,AND BECOME A LEADING ACTRESS BUT AS I SAID THE PUBLIC RECOGNITION COUNTED A LOT FOR JEFF THE MOMENT YOU BEGIN TO GET THAT SORT OF THING IT COMES IN QUICKLY ENOUGH BRAINS YOU KNOW ARE RECOGNIZED RIGHT AWAY THAT WAS WHY OF COURSE WITHIN A WEEK FROM THIS
460-172359-0067.flac,JEFF RECEIVED THE FIRST BIG PACKET OF STUFF FROM THE CUBAN LAND DEVELOPMENT COMPANY WITH COLOURED PICTURES OF CUBA AND FIELDS OF BANANAS AND HACIENDAS AND INSURRECTOS WITH MACHETES AND HEAVEN KNOWS WHAT THEY HEARD OF HIM SOMEHOW IT WASN'T FOR A MODEST MAN LIKE JEFFERSON TO SAY HOW
460-172359-0068.flac,FOR ALL I KNOW THIS CUBAN STUFF MAY HAVE BEEN SENT FROM MORGAN HIMSELF SOME OF THE PEOPLE IN MARIPOSA SAID YES OTHERS SAID NO THERE WAS NO CERTAINTY ANYWAY THEY WERE FAIR AND STRAIGHT THIS CUBAN CROWD THAT WROTE TO JEFF
460-172359-0069.flac,AND THAT TOUCHES YOU NO THEY ASKED NO GUARANTEE JUST SEND THE MONEY WHETHER BY EXPRESS ORDER OR BY BANK DRAFT OR CHEQUE THEY LEFT THAT ENTIRELY TO ONESELF AS A MATTER BETWEEN CUBAN GENTLEMEN AND THEY WERE QUITE FRANK ABOUT THEIR ENTERPRISE
460-172359-0070.flac,BANANAS AND TOBACCO IN THE PLANTATION DISTRICT RECLAIMED FROM THE INSURRECTOS YOU COULD SEE IT ALL THERE IN THE PICTURES
460-172359-0071.flac,THEY MADE NO RASH PROMISES JUST ADMITTED STRAIGHT OUT THAT THE ENTERPRISE MIGHT REALISE FOUR HUNDRED PER CENT
460-172359-0072.flac,I LIKED IT ABOUT JEFF THAT HE DIDN'T STOP SHAVING HE WENT ON JUST THE SAME EVEN WHEN JOHNSON THE LIVERY STABLE MAN CAME IN WITH FIVE HUNDRED DOLLARS AND ASKED HIM TO SEE IF THE CUBAN BOARD OF DIRECTORS WOULD LET HIM PUT IT IN JEFF LAID IT IN THE DRAWER AND THEN SHAVED HIM FOR FIVE CENTS IN THE SAME OLD WAY
460-172359-0073.flac,A FEW DAYS LATER HE GOT A LETTER FROM THE CUBAN PEOPLE FROM NEW YORK ACCEPTING THE MONEY STRAIGHT OFF WITHOUT A SINGLE QUESTION AND WITHOUT KNOWING ANYTHING MORE OF JOHNSON EXCEPT THAT HE WAS A FRIEND OF JEFF'S THEY WROTE MOST HANDSOMELY ANY FRIENDS OF JEFF'S WERE FRIENDS OF CUBA
460-172359-0074.flac,ALL MONEY THEY MIGHT SEND WOULD BE TREATED JUST AS JEFF'S WOULD BE TREATED ONE REASON PERHAPS WHY JEFF DIDN'T GIVE UP SHAVING WAS BECAUSE IT ALLOWED HIM TO TALK ABOUT CUBA
460-172359-0075.flac,AND THAT SPREAD ROUND HIM A KIND OF HALO OF WEALTH AND MYSTERY AND OUTLANDISHNESS OH SOMETHING SPANISH PERHAPS YOU'VE FELT IT ABOUT PEOPLE THAT YOU KNOW ANYHOW THEY ASKED HIM ABOUT THE CLIMATE AND YELLOW FEVER AND WHAT THE NEGROES WERE LIKE AND ALL THAT SORT OF THING
460-172359-0076.flac,AND FOR FRUIT THEY SAY IT COMES UP SO FAST YOU CAN'T STOP IT AND THEN HE WOULD PASS INTO DETAILS ABOUT THE HASH ENDERS AND THE RESURRECTOS AND TECHNICAL THINGS LIKE THAT TILL IT WAS THOUGHT A WONDER HOW HE COULD KNOW IT STILL IT WAS REALIZED THAT A MAN WITH MONEY HAS GOT TO KNOW THESE THINGS
460-172359-0077.flac,LOOK AT MORGAN AND ROCKEFELLER AND ALL THE MEN THAT MAKE A PILE THEY KNOW JUST AS MUCH AS JEFF DID ABOUT THE COUNTRIES WHERE THEY MAKE IT IT STANDS TO REASON DID I SAY THAT JEFF SHAVED IN THE SAME OLD WAY NOT QUITE
460-172359-0078.flac,I THOUGHT THAT PERHAPS GETTING SO MUCH MONEY WELL YOU KNOW THE WAY IT ACTS ON PEOPLE IN THE LARGER CITIES IT SEEMED TO SPOIL ONE'S IDEA OF JEFF THAT COPPER AND ASBESTOS AND BANANA LANDS SHOULD FORM THE GOAL OF HIS THOUGHT WHEN IF HE KNEW IT
460-172359-0079.flac,IN FACT I HAD PERHAPS BORNE HIM A GRUDGE FOR WHAT SEEMED TO ME HIS PERPETUAL INTEREST IN THE GREAT CAPITALISTS HE ALWAYS HAD SOME ITEM OUT OF THE PAPER ABOUT THEM
460-172359-0080.flac,HE WOULD SAY AND ANOTHER DAY HE WOULD PAUSE IN THE COURSE OF SHAVING AND ALMOST WHISPER DID YOU EVER SEE THIS ROCKEFELLER IT WAS ONLY BY A SORT OF ACCIDENT THAT I CAME TO KNOW THAT THERE WAS ANOTHER SIDE TO JEFFERSON'S SPECULATION THAT NO ONE IN MARIPOSA EVER KNEW OR WILL EVER KNOW NOW
460-172359-0081.flac,YOU COULD SEE THE LIGHT OF THE LAMP BEHIND THE BLIND AND THROUGH THE SCREEN DOOR AS YOU CAME ALONG
460-172359-0082.flac,THERE WAS A ROUND TABLE THAT THE WOMAN USED TO LAY FOR SUPPER
460-172359-0083.flac,AND BESIDE IT JEFF WOULD SIT WITH HIS SPECTACLES ON AND THE PAPER SPREAD OUT READING ABOUT CARNEGIE AND ROCKEFELLER NEAR HIM BUT AWAY FROM THE TABLE WAS THE WOMAN DOING NEEDLEWORK AND MYRA WHEN SHE WASN'T WORKING IN THE TELEPHONE EXCHANGE WAS THERE TOO WITH HER ELBOWS ON THE TABLE READING MARIE CORELLI
460-172359-0084.flac,JEFF LAID DOWN WHAT HE WAS READING AND STARTED TO TALK ABOUT CARNEGIE THIS CARNEGIE I BET YOU WOULD BE WORTH SAID JEFF CLOSING UP HIS EYES IN CALCULATION AS MUCH AS PERHAPS TWO MILLION DOLLARS IF YOU WAS TO SELL HIM UP
460-172359-0085.flac,I MAY SAY IN PARENTHESES THAT IT WAS A FAVOURITE METHOD IN MARIPOSA IF YOU WANTED TO GET AT THE REAL WORTH OF A MAN TO IMAGINE HIM CLEAN SOLD UP PUT UP FOR AUCTION AS IT WERE IT WAS THE ONLY WAY TO TEST HIM AND NOW LOOK AT EM JEFF WENT ON
460-172359-0086.flac,THEY GIVE IT AWAY AND WHO DO THEY GIVE IT TO WHY TO THOSE AS DON'T WANT IT EVERY TIME THEY GIVE IT TO THESE PROFESSORS AND TO THIS RESEARCH AND THAT AND DO THE POOR GET ANY OF IT NOT A CENT AND NEVER WILL I TELL YOU BOYS CONTINUED JEFF
460-172359-0087.flac,THERE WERE NO BOYS PRESENT BUT IN MARIPOSA ALL REALLY IMPORTANT SPEECHES ARE ADDRESSED TO AN IMAGINARY AUDIENCE OF BOYS I TELL YOU IF I WAS TO MAKE A MILLION OUT OF THIS CUBEY I'D GIVE IT STRAIGHT TO THE POOR YES SIR DIVIDE IT UP INTO A HUNDRED LOTS OF A THOUSAND DOLLARS EACH AND GIVE IT TO THE PEOPLE THAT HADN'T NOTHING
460-172359-0088.flac,SO ALWAYS AFTER THAT I KNEW JUST WHAT THOSE BANANAS WERE BEING GROWN FOR INDEED AFTER THAT THOUGH JEFFERSON NEVER SPOKE OF HIS INTENTIONS DIRECTLY HE SAID A NUMBER OF THINGS THAT SEEMED TO BEAR ON THEM
460-172359-0089.flac,HE ASKED ME FOR INSTANCE ONE DAY HOW MANY BLIND PEOPLE IT WOULD TAKE TO FILL ONE OF THESE BLIND HOMES AND HOW A FELLER COULD GET AHOLD OF THEM
460-172359-0090.flac,A FELLER COULD GET ENOUGH OF THEM TO MAKE A SHOWING
460-172359-0091.flac,BUT STILL WHAT'S THE USE OF TALKING OF WHAT JEFF MEANT TO DO NOBODY KNOWS OR CARES ABOUT IT NOW THE END OF IT WAS BOUND TO COME EVEN IN MARIPOSA SOME OF THE PEOPLE MUST HAVE THOUGHT SO
460-172359-0092.flac,ELSE HOW WAS IT THAT HENRY MULLINS MADE SUCH A FUSS ABOUT SELLING A DRAFT FOR FORTY THOUSAND ON NEW YORK AND WHY WAS IT THAT MISTER SMITH WOULDN'T PAY BILLY THE DESK CLERK HIS BACK WAGES WHEN HE WANTED TO PUT IT INTO CUBA OH YES SOME OF THEM MUST HAVE SEEN IT
460-172359-0093.flac,AND YET WHEN IT CAME IT SEEMED SO QUIET EVER SO QUIET NOT A BIT LIKE THE NORTHERN STAR MINE AND THE OYSTER SUPPER AND THE MARIPOSA BAND IT IS STRANGE HOW QUIET THESE THINGS LOOK THE OTHER WAY ROUND
460-172359-0094.flac,YOU REMEMBER THE CUBAN LAND FRAUDS IN NEW YORK AND PORFORIO GOMEZ SHOOTING THE DETECTIVE AND HIM AND MAXIMO MOREZ GETTING CLEAR AWAY WITH TWO HUNDRED THOUSAND NO OF COURSE YOU DON'T WHY EVEN IN THE CITY PAPERS IT ONLY FILLED AN INCH OR TWO OF TYPE AND ANYWAY THE NAMES WERE HARD TO REMEMBER
460-172359-0095.flac,THAT WAS JEFF'S MONEY PART OF IT MULLINS GOT THE TELEGRAM FROM A BROKER OR SOMEONE AND HE SHOWED IT TO JEFF JUST AS HE WAS GOING UP THE STREET WITH AN ESTATE AGENT TO LOOK AT A BIG EMPTY LOT ON THE HILL BEHIND THE TOWN THE VERY PLACE FOR THESE INCURABLES
460-172359-0096.flac,AND JEFF WENT BACK TO THE SHOP SO QUIET HAVE YOU EVER SEEN AN ANIMAL THAT IS STRICKEN THROUGH HOW QUIET IT SEEMS TO MOVE
460-172359-0097.flac,AND SINCE THAT THOUGH IT'S QUITE A LITTLE WHILE AGO THE SHOP'S OPEN TILL ELEVEN EVERY NIGHT NOW AND JEFF IS SHAVING AWAY TO PAY BACK THAT FIVE HUNDRED THAT JOHNSON THE LIVERY MAN SENT TO THE CUBANS AND PATHETIC TUT TUT YOU DON'T KNOW MARIPOSA
460-172359-0098.flac,JEFF HAS TO WORK PRETTY LATE BUT THAT'S NOTHING NOTHING AT ALL IF YOU'VE WORKED HARD ALL YOUR LIFETIME
460-172359-0099.flac,THEY WERE GLAD ENOUGH TO GET HER AND SHE SAYS NOW THAT IF THERE'S ONE THING SHE HATES IT'S THE STAGE AND SHE CAN'T SEE HOW THE ACTRESSES PUT UP WITH IT ANYWAY THINGS ARE NOT SO BAD
460-172357-0000.flac,I KNOW NO WAY IN WHICH A WRITER MAY MORE FITTINGLY INTRODUCE HIS WORK TO THE PUBLIC THAN BY GIVING A BRIEF ACCOUNT OF WHO AND WHAT HE IS BY THIS MEANS SOME OF THE BLAME FOR WHAT HE HAS DONE IS VERY PROPERLY SHIFTED TO THE EXTENUATING CIRCUMSTANCES OF HIS LIFE
460-172357-0001.flac,MY PARENTS MIGRATED TO CANADA IN EIGHTEEN SEVENTY SIX AND I DECIDED TO GO WITH THEM MY FATHER TOOK UP A FARM NEAR LAKE SIMCOE IN ONTARIO THIS WAS DURING THE HARD TIMES OF CANADIAN FARMING
460-172357-0002.flac,AND MY FATHER WAS JUST ABLE BY GREAT DILIGENCE TO PAY THE HIRED MEN AND IN YEARS OF PLENTY TO RAISE ENOUGH GRAIN TO HAVE SEED FOR THE NEXT YEAR'S CROP WITHOUT BUYING ANY BY THIS PROCESS MY BROTHERS AND I WERE INEVITABLY DRIVEN OFF THE LAND
460-172357-0003.flac,THAT IS INDUCED BY HONEST MANUAL TOIL I WAS EDUCATED AT UPPER CANADA COLLEGE TORONTO OF WHICH I WAS HEAD BOY IN EIGHTEEN EIGHTY SEVEN FROM THERE I WENT TO THE UNIVERSITY OF TORONTO WHERE I GRADUATED IN EIGHTEEN NINETY ONE
460-172357-0004.flac,AT THE UNIVERSITY I SPENT MY ENTIRE TIME IN THE ACQUISITION OF LANGUAGES LIVING DEAD AND HALF DEAD AND KNEW NOTHING OF THE OUTSIDE WORLD IN THIS DILIGENT PURSUIT OF WORDS I SPENT ABOUT SIXTEEN HOURS OF EACH DAY
460-172357-0005.flac,IN OTHER WORDS I WAS WHAT IS CALLED A DISTINGUISHED GRADUATE AND AS SUCH I TOOK TO SCHOOL TEACHING AS THE ONLY TRADE I COULD FIND THAT NEED NEITHER EXPERIENCE NOR INTELLECT I SPENT MY TIME FROM EIGHTEEN NINETY ONE TO EIGHTEEN NINETY NINE ON THE STAFF OF UPPER CANADA COLLEGE
460-172357-0006.flac,AN EXPERIENCE WHICH HAS LEFT ME WITH A PROFOUND SYMPATHY FOR THE MANY GIFTED AND BRILLIANT MEN WHO ARE COMPELLED TO SPEND THEIR LIVES IN THE MOST DREARY THE MOST THANKLESS AND THE WORST PAID PROFESSION IN THE WORLD
460-172357-0007.flac,AND BY MEANS OF THIS AND SOME TEMPORARY EMPLOYMENT BY MC GILL UNIVERSITY I SURVIVED UNTIL I TOOK THE DEGREE OF DOCTOR OF PHILOSOPHY IN NINETEEN O THREE THE MEANING OF THIS DEGREE IS THAT THE RECIPIENT OF INSTRUCTION IS EXAMINED FOR THE LAST TIME IN HIS LIFE AND IS PRONOUNCED COMPLETELY FULL
460-172357-0008.flac,AFTER THIS NO NEW IDEAS CAN BE IMPARTED TO HIM FROM THIS TIME AND SINCE MY MARRIAGE WHICH HAD OCCURRED AT THIS PERIOD I HAVE BELONGED TO THE STAFF OF MC GILL UNIVERSITY FIRST AS LECTURER IN POLITICAL SCIENCE AND LATER AS HEAD OF THE DEPARTMENT OF ECONOMICS AND POLITICAL SCIENCE
460-172357-0009.flac,I AM ABLE TO REGARD MYSELF AS SINGULARLY FORTUNATE THE EMOLUMENT IS SO HIGH AS TO PLACE ME DISTINCTLY ABOVE THE POLICEMEN POSTMEN STREET CAR CONDUCTORS AND OTHER SALARIED OFFICIALS OF THE NEIGHBOURHOOD
460-172357-0010.flac,WHILE I AM ABLE TO MIX WITH THE POORER OF THE BUSINESS MEN OF THE CITY ON TERMS OF SOMETHING LIKE EQUALITY IN POINT OF LEISURE I ENJOY MORE IN THE FOUR CORNERS OF A SINGLE YEAR THAN A BUSINESS MAN KNOWS IN HIS WHOLE LIFE I THUS HAVE WHAT THE BUSINESS MAN CAN NEVER ENJOY
460-172357-0011.flac,AN ABILITY TO THINK AND WHAT IS STILL BETTER TO STOP THINKING ALTOGETHER FOR MONTHS AT A TIME I HAVE WRITTEN A NUMBER OF THINGS IN CONNECTION WITH MY COLLEGE LIFE A BOOK ON POLITICAL SCIENCE AND MANY ESSAYS MAGAZINE ARTICLES AND SO ON
460-172357-0012.flac,A FEW YEARS AGO I WENT ALL ROUND THE BRITISH EMPIRE DELIVERING ADDRESSES ON IMPERIAL ORGANIZATION WHEN I STATE THAT THESE LECTURES WERE FOLLOWED ALMOST IMMEDIATELY BY THE UNION OF SOUTH AFRICA THE BANANA RIOTS IN TRINIDAD AND THE TURCO ITALIAN WAR
460-172357-0013.flac,NOR TO CONSTRUCT EVEN THE SMALLEST SECTION OF THE TRANSCONTINENTAL RAILWAY THIS HOWEVER IS A FORM OF NATIONAL INGRATITUDE TO WHICH ONE BECOMES ACCUSTOMED IN THIS DOMINION APART FROM MY COLLEGE WORK I HAVE WRITTEN TWO BOOKS ONE CALLED LITERARY LAPSES
460-172357-0014.flac,AND THE OTHER NONSENSE NOVELS EACH OF THESE IS PUBLISHED BY JOHN LANE LONDON AND NEW YORK AND EITHER OF THEM CAN BE OBTAINED ABSURD THOUGH IT SOUNDS FOR THE MERE SUM OF THREE SHILLINGS AND SIXPENCE ANY READER OF THIS PREFACE FOR EXAMPLE RIDICULOUS THOUGH IT APPEARS
460-172357-0015.flac,COULD WALK INTO A BOOKSTORE AND BUY BOTH OF THESE BOOKS FOR SEVEN SHILLINGS YET THESE WORKS ARE OF SO HUMOROUS A CHARACTER THAT FOR MANY YEARS IT WAS FOUND IMPOSSIBLE TO PRINT THEM THE COMPOSITORS FELL BACK FROM THEIR TASK SUFFOCATED WITH LAUGHTER AND GASPING FOR AIR
460-172357-0016.flac,MANY OF MY FRIENDS ARE UNDER THE IMPRESSION THAT I WRITE THESE HUMOROUS NOTHINGS IN IDLE MOMENTS WHEN THE WEARIED BRAIN IS UNABLE TO PERFORM THE SERIOUS LABOURS OF THE ECONOMIST MY OWN EXPERIENCE IS EXACTLY THE OTHER WAY
460-172357-0017.flac,BUT TO WRITE SOMETHING OUT OF ONE'S OWN MIND WORTH READING FOR ITS OWN SAKE IS AN ARDUOUS CONTRIVANCE ONLY TO BE ACHIEVED IN FORTUNATE MOMENTS FEW AND FAR BETWEEN
460-172357-0018.flac,IN REGARD TO THE PRESENT WORK I MUST DISCLAIM AT ONCE ALL INTENTIONS OF TRYING TO DO ANYTHING SO RIDICULOUSLY EASY AS WRITING ABOUT A REAL PLACE AND REAL PEOPLE MARIPOSA IS NOT A REAL TOWN ON THE CONTRARY IT IS ABOUT SEVENTY OR EIGHTY OF THEM
460-172357-0019.flac,YOU MAY FIND THEM ALL THE WAY FROM LAKE SUPERIOR TO THE SEA WITH THE SAME SQUARE STREETS AND THE SAME MAPLE TREES AND THE SAME CHURCHES AND HOTELS AND EVERYWHERE THE SUNSHINE OF THE LAND OF HOPE SIMILARLY THE REVEREND MISTER DRONE IS NOT ONE PERSON BUT ABOUT EIGHT OR TEN
460-172357-0020.flac,TO MAKE HIM I CLAPPED THE GAITERS OF ONE ECCLESIASTIC ROUND THE LEGS OF ANOTHER ADDED THE SERMONS OF A THIRD AND THE CHARACTER OF A FOURTH AND SO LET HIM START ON HIS WAY IN THE BOOK TO PICK UP SUCH INDIVIDUAL ATTRIBUTES AS HE MIGHT FIND FOR HIMSELF
460-172357-0021.flac,MULLINS AND BAGSHAW AND JUDGE PEPPERLEIGH AND THE REST ARE IT IS TRUE PERSONAL FRIENDS OF MINE BUT I HAVE KNOWN THEM IN SUCH A VARIETY OF FORMS WITH SUCH ALTERNATIONS OF TALL AND SHORT DARK AND FAIR THAT INDIVIDUALLY I SHOULD HAVE MUCH ADO TO KNOW THEM
460-172357-0022.flac,AND NEEDS A TELLER AS FOR MISTER SMITH WITH HIS TWO HUNDRED AND EIGHTY POUNDS HIS HOARSE VOICE HIS LOUD CHECK SUIT
460-172357-0023.flac,ALL OF THIS IS KNOWN BY EVERYBODY TO BE A NECESSARY AND UNIVERSAL ADJUNCT OF THE HOTEL BUSINESS THE INSPIRATION OF THE BOOK
460-172357-0024.flac,A LAND OF HOPE AND SUNSHINE WHERE LITTLE TOWNS SPREAD THEIR SQUARE STREETS AND THEIR TRIM MAPLE TREES BESIDE PLACID LAKES ALMOST WITHIN ECHO OF THE PRIMEVAL FOREST IS LARGE ENOUGH
460-172357-0025.flac,THE FAULT LIES RATHER WITH AN ART THAT IS DEFICIENT THAN IN AN AFFECTION THAT IS WANTING
8630-305212-0000.flac,CHAPTER FIVE HOW AUGUSTINE WENT TO CARTHAGE AND HOW PATRICIUS DIED A CHRISTIAN DEATH AUGUSTINE'S YEAR AT HOME DID NOT DO FOR HIM WHAT MONICA HAD HOPED
8630-305212-0001.flac,HIS OLD PAGAN SCHOOLFELLOWS GATHERED ROUND HIM HE WAS ALWAYS WITH THEM THE HAPPY HOME LIFE SEEMED TO HAVE LOST ITS CHARM THE WANT OF PRINCIPLE AND OF HONOUR IN MOST OF THEM
8630-305212-0002.flac,DISGUSTED HIM IN HIS BETTER MOMENTS NEVERTHELESS HE WAS CONTENT TO ENJOY HIMSELF IN THEIR COMPANY HE WAS EVEN ASHAMED WHEN THEY BOASTED OF THEIR MISDOINGS TO SEEM MORE INNOCENT THAN THEY
8630-305212-0003.flac,AND WOULD PRETEND TO BE WORSE THAN HE REALLY WAS LEST HIS PRESTIGE SHOULD SUFFER IN THEIR EYES THERE WERE MOMENTS WHEN HE LOATHED IT ALL AND LONGED FOR THE OLD LIFE WITH ITS INNOCENT PLEASURES
8630-305212-0004.flac,BUT IT IS HARD TO TURN BACK ON THE DOWNHILL ROAD HE TELLS US HOW HE WENT ONE NIGHT WITH A BAND OF THESE WILD COMPANIONS TO ROB THE FRUIT TREE OF A POOR NEIGHBOUR IT WAS LADEN WITH PEARS
8630-305212-0005.flac,BUT THEY WERE NOT VERY GOOD THEY DID NOT CARE TO EAT THEM AND THREW THEM TO THE PIGS IT WAS NOT SCHOOLBOY GREED THAT PROMPTED THE THEFT BUT THE PURE DELIGHT OF DOING EVIL
8630-305212-0006.flac,OF TRICKING THE OWNER OF THE GARDEN THERE WAS THE WILD EXCITEMENT TOO OF THE DARING THE FEAR THAT THEY MIGHT BE CAUGHT IN THE ACT HE WAS CAREFUL TO KEEP SUCH ESCAPADES A SECRET FROM HIS MOTHER BUT MONICA WAS UNEASY
8630-305212-0007.flac,KNOWING WHAT MIGHT BE EXPECTED FROM THE COMPANIONS HER SON HAD CHOSEN PATRICIUS WAS ALTOGETHER UNABLE TO GIVE AUGUSTINE THE HELP THAT HE NEEDED THE CHRISTIAN IDEALS OF LIFE AND CONDUCT WERE NEW TO HIM AS YET
8630-305212-0008.flac,THE OLD PAGAN WAYS SEEMED ONLY NATURAL HE WAS SCARCELY LIKELY TO BE ASTONISHED AT THE FACT THAT HIS SON'S BOYHOOD WAS RATHER LIKE WHAT HIS OWN HAD BEEN HE WAS STANDING IT IS TRUE ON THE THRESHOLD OF THE CHURCH
8630-305212-0009.flac,BUT HER TEACHING WAS NOT YET CLEAR TO HIM HIS OWN FEET WERE NOT FIRM ENOUGH IN THE WAYS OF CHRIST TO ENABLE HIM TO STRETCH A STEADYING HAND TO ANOTHER HIS MOTHER WAS FAILING FAST
8630-305212-0010.flac,THE END COULD NOT BE FAR OFF MONICA WAS DEVOTING HERSELF HEART AND SOUL TO THE OLD WOMAN WHO CLUNG TO HER WITH TENDER AFFECTION AND WAS NEVER HAPPY IN HER ABSENCE PATRICIUS WATCHED THEM TOGETHER
8630-305212-0011.flac,AND MARVELLED AT THE EFFECTS OF THE GRACE OF BAPTISM WAS THAT INDEED HIS MOTHER HE ASKED HIMSELF THAT GENTLE PATIENT OLD WOMAN SO THOUGHTFUL FOR OTHERS SO READY TO GIVE UP HER OWN WILL
8630-305212-0012.flac,SHE HAD USED TO BE VIOLENT AND HEADSTRONG LIKE HIMSELF RESENTFUL AND IMPLACABLE IN HER DISLIKES BUT NOW SHE WAS MORE LIKE MONICA THAN LIKE HIM THAT WAS MONICA'S WAY THOUGH HER SWEETNESS AND PATIENCE
8630-305212-0013.flac,SEEMED TO BE CATCHING SHE WAS LIKE THE SUNSHINE PENETRATING EVERYWHERE WITH ITS LIGHT AND WARMTH HE ALAS WAS FAR BEHIND HIS MOTHER CATECHUMEN THOUGH HE WAS THE OLD TEMPER WOULD OFTEN FLASH OUT STILL
8630-305212-0014.flac,SELF CONQUEST WAS THE HARDEST TASK THAT HE HAD EVER UNDERTAKEN AND SOMETIMES HE ALMOST LOST HEART AND WAS INCLINED TO GIVE IT UP ALTOGETHER THEN MONICA WOULD GENTLY REMIND HIM
8630-305212-0015.flac,THAT WITH GOD'S HELP THE HARDEST THINGS WERE POSSIBLE AND THEY WOULD KNEEL AND PRAY TOGETHER AND PATRICIUS WOULD TAKE HEART AGAIN FOR THE FIGHT SHE HAD A WONDERFUL GIFT FOR GIVING PEOPLE COURAGE PATRICIUS HAD NOTICED THAT BEFORE
8630-305212-0016.flac,HE SUPPOSED IT WAS BECAUSE SHE WAS SO FULL OF SYMPATHY AND ALWAYS MADE ALLOWANCES AND THEN SHE SEEMED TO THINK TO BE SURE EVEN THAT IF ONE WENT ON TRYING FAILURES DID NOT MATTER
8630-305212-0017.flac,GOD DID NOT MIND THEM AND THAT WAS A VERY COMFORTING REFLECTION FOR POOR WEAK PEOPLE LIKE HIMSELF TO GO ON TRYING WAS POSSIBLE EVEN FOR HIM ALTHOUGH HE KNEW HE COULD NOT ALWAYS PROMISE HIMSELF SUCCESS
8630-305212-0018.flac,PATRICIUS WAS ANXIOUS ABOUT AUGUSTINE'S FUTURE ALL HIS EFFORTS HAD NOT SUCCEEDED IN SAVING THE SUM REQUIRED FOR HIS FIRST YEAR AT CARTHAGE
8630-305212-0019.flac,HE HAD DISCOVERED THAT IT WOULD COST A GOOD DEAL MORE THAN HE HAD AT FIRST SUPPOSED AND IT WAS DIFFICULT TO SEE WHERE THE MONEY WAS TO COME FROM IT WAS AT THIS MOMENT THAT ROMANIANUS
